dataset	annotation	N_anno	annoCoverage	peakset	propAnnoPeaks	peaksCoverage	propAnnoNotPeaks	genomeSize	estimate	CI95	z	SE	pvalue	warnings
DNMT1	Promoters	67635	423844937	Discarded	0.497902804134	122782	0.137229152717	3088269832	0.360673651417	0.35906, 0.36229	367.269531605	0.000982040764014	0	None
DNMT1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.404347668388	82710	0.365882616153	3088269832	0.038465052235	0.03571, 0.04122	22.9660428324	0.00167486634575	0	None
DNMT1	RefSeq_coding	17271	1129947427	MSPC	0.494703675518	374504	0.365868022831	3088269832	0.128835652687	0.12754, 0.13013	163.675079917	0.000787142751067	0	None
DNMT1	RefSeq_coding	17271	1129947427	Discarded	0.492397155958	122782	0.365878616229	3088269832	0.126518539729	0.12426, 0.12878	92.0362004531	0.00137466061296	0	None
DNMT1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.105475692471	82710	0.0826666319097	3088269832	0.0228090605617	0.02123, 0.02438	23.820618895	0.000957534338726	0	None
DNMT1	RefSeq_noncoding	8236	255298752	MSPC	0.12593957357	374504	0.0826619946499	3088269832	0.0432775789205	0.04254, 0.04402	96.1690343779	0.000450015737399	0	None
DNMT1	RefSeq_noncoding	8236	255298752	Discarded	0.107913962031	122782	0.0826662389936	3088269832	0.025247723037	0.02396, 0.02654	32.1256946193	0.000785904346542	0	None
E4F1	CpG_islands	31144	24200434	MSPC_IDR	0.362807055429	3074851	0.00748246258329	3088269832	0.355324592846	0.35524, 0.35541	7062.77591167	5.03094813271e-05	0	None
E4F1	CpG_islands	31144	24200434	MSPC	0.221080390856	8535410	0.0072452422676	3088269832	0.213835148589	0.21379, 0.21388	7075.2972275	3.02227795827e-05	0	None
E4F1	CpG_islands	31144	24200434	Discarded	0.104726317728	537648	0.00781937246142	3088269832	0.0969069452663	0.09671, 0.0971	805.788158238	0.000120263551003	0	None
E4F1	DNase_clusters	2107358	458295457	MSPC_IDR	0.589581222121	3074851	0.147959070645	3088269832	0.441622151475	0.44129, 0.44196	2177.27532435	0.000202832478987	0	None
E4F1	DNase_clusters	2107358	458295457	MSPC	0.668050548474	8535410	0.146958571464	3088269832	0.521091977009	0.52089, 0.52129	4276.53788934	0.000121849026126	0	None
E4F1	DNase_clusters	2107358	458295457	Discarded	0.685344899739	537648	0.148305278716	3088269832	0.537039621023	0.53624, 0.53784	1107.6043329	0.000484865944516	0	None
E4F1	Enhancers	393964	586976760	MSPC_IDR	0.905290400969	3074851	0.189353713392	3088269832	0.715936687577	0.71557, 0.7163	3198.1064156	0.00022386268452	0	None
E4F1	Enhancers	393964	586976760	MSPC	0.887986296149	8535410	0.188132271422	3088269832	0.699854024727	0.69963, 0.70008	5204.04679583	0.000134482654016	0	None
E4F1	Enhancers	226711	304136048	Discarded	0.376167350818	537648	0.0984326955794	3088269832	0.277734655239	0.27707, 0.2784	683.404646428	0.000406398546879	0	None
E4F1	Exons	313276	134968333	MSPC_IDR	0.335281828199	3074851	0.043412942089	3088269832	0.29186888611	0.29168, 0.29206	2502.24022763	0.000116643031667	0	None
E4F1	Exons	313276	134968333	MSPC	0.216308740142	8535410	0.0432251716552	3088269832	0.173083568486	0.17297, 0.1732	2470.0882955	7.00718143566e-05	0	None
E4F1	Exons	313276	134968333	Discarded	0.136743488782	537648	0.0436873423617	3088269832	0.09305614642	0.0926, 0.09351	333.735251124	0.000278832236351	0	None
E4F1	Introns	172751	1580157646	MSPC_IDR	0.529849566743	3074851	0.511646248368	3088269832	0.0182033183756	0.01773, 0.01867	63.8255502936	0.000285204252715	0	None
E4F1	Introns	172751	1580157646	MSPC	0.548231479421	8535410	0.511563027726	3088269832	0.036668451695	0.03639, 0.03695	214.018842837	0.000171332819153	0	None
E4F1	Introns	172751	1580157646	Discarded	0.595726951971	537648	0.511649735265	3088269832	0.0840772167059	0.08296, 0.0852	123.321314759	0.000681773599888	0	None
E4F1	Promoters	67635	423844937	MSPC_IDR	0.779316207739	3074851	0.136603572135	3088269832	0.642712635605	0.64239, 0.64304	3273.5775441	0.000196333408006	0	None
E4F1	Promoters	67635	423844937	MSPC	0.554627890795	8535410	0.136086721356	3088269832	0.41854116944	0.41835, 0.41874	3548.61933326	0.000117944792082	0	None
E4F1	Promoters	67635	423844937	Discarded	0.45781541489	537648	0.137187672989	3088269832	0.3206277419	0.31986, 0.3214	683.160437601	0.000469330078636	0	None
E4F1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.489851218855	3074851	0.365760094359	3088269832	0.124091124497	0.12364, 0.12454	451.523689704	0.000274827494828	0	None
E4F1	RefSeq_coding	17271	1129947427	MSPC	0.454400848418	8535410	0.365638323007	3088269832	0.0887625254119	0.08849, 0.08903	537.631748538	0.00016509911413	0	None
E4F1	RefSeq_coding	17271	1129947427	Discarded	0.48111128264	537648	0.365863582412	3088269832	0.115247700228	0.11417, 0.11633	175.423554083	0.00065696822089	0	None
E4F1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.129989996266	3074851	0.082620078683	3088269832	0.0473699175835	0.04711, 0.04763	301.486762867	0.000157121052788	0	None
E4F1	RefSeq_noncoding	8236	255298752	MSPC	0.113749999854	8535410	0.0825810976641	3088269832	0.0311689021895	0.03101, 0.03132	330.219383137	9.43884695482e-05	0	None
E4F1	RefSeq_noncoding	8236	255298752	Discarded	0.0996877144754	537648	0.0826642791124	3088269832	0.017023435363	0.01641, 0.01764	45.3240429604	0.000375593928764	0	None
eGFP	CpG_islands	31144	24200434	Discarded	0.435877257084	160106	0.00781405103732	3088269832	0.428063206047	0.4277, 0.42843	1942.47825129	0.000220369626153	0	None
eGFP	DNase_clusters	2107358	458295457	Discarded	0.656710824636	160106	0.14837241996	3088269832	0.508338404676	0.50688, 0.5098	572.154776767	0.000888463096556	0	None
eGFP	Enhancers	226711	304136048	Discarded	0.314289818684	160106	0.0984698586123	3088269832	0.215819960071	0.2146, 0.21704	289.815593932	0.000744680288397	0	None
eGFP	Exons	313276	134968333	Discarded	0.331828089965	160106	0.0436886046852	3088269832	0.28813948528	0.2873, 0.28898	563.951923409	0.000510929164916	0	None
eGFP	Introns	172751	1580157646	Discarded	0.508497442335	160106	0.51166453679	3088269832	-0.00316709445494	-0.00522, -0.00111	-2.53514686572	0.00124927454806	0.0112400191143	None
eGFP	Promoters	67635	423844937	Discarded	0.675042315452	160106	0.137215609462	3088269832	0.53782670599	0.53641, 0.53924	625.383276147	0.000859995344461	0	None
eGFP	RefSeq_coding	17271	1129947427	Discarded	0.484525973255	160106	0.365877495172	3088269832	0.118648478083	0.11667, 0.12063	98.5598645051	0.00120382144069	0	None
eGFP	RefSeq_noncoding	8236	255298752	Discarded	0.112000099933	160106	0.0826657219895	3088269832	0.0293343779436	0.0282, 0.03047	42.6226656909	0.000688234240354	0	None
eGFP_GTF2E2	CpG_islands	31144	24200434	MSPC_IDR	0.396191408053	216667	0.00780899509151	3088269832	0.388382412961	0.38807, 0.38869	2050.19925186	0.000189436423122	0	None
eGFP_GTF2E2	CpG_islands	31144	24200434	MSPC	0.528626863546	1460655	0.00758980897885	3088269832	0.521037054567	0.52092, 0.52116	7139.93434837	7.29750483891e-05	0	None
eGFP_GTF2E2	DNase_clusters	2107358	458295457	MSPC_IDR	0.641372976166	216667	0.148364185352	3088269832	0.493008790814	0.49175, 0.49427	645.510810197	0.000763749859843	0	None
eGFP_GTF2E2	DNase_clusters	2107358	458295457	MSPC	0.650685719293	1460655	0.148161095463	3088269832	0.502524623831	0.50204, 0.50301	1708.02922311	0.00029421312998	0	None
eGFP_GTF2E2	Enhancers	393964	586976760	MSPC_IDR	0.96197408016	216667	0.190012379916	3088269832	0.771961700243	0.77058, 0.77335	915.799498907	0.000842937456467	0	None
eGFP_GTF2E2	Enhancers	393964	586976760	MSPC	0.964467335225	1460655	0.189700098585	3088269832	0.77476723664	0.77423, 0.7753	2385.97004987	0.000324717922038	0	None
eGFP_GTF2E2	Exons	313276	134968333	MSPC_IDR	0.386342237894	216667	0.0436795022095	3088269832	0.342662735684	0.34194, 0.34339	780.179319191	0.000439210226746	0	None
eGFP_GTF2E2	Exons	313276	134968333	MSPC	0.4106565817	1460655	0.0435299033205	3088269832	0.36712667838	0.36685, 0.3674	2169.86439907	0.000169193373806	0	None
eGFP_GTF2E2	Introns	172751	1580157646	MSPC_IDR	0.437711152547	216667	0.511669561399	3088269832	-0.073958408852	-0.07572, -0.07219	-68.8680707735	0.00107391434116	0	None
eGFP_GTF2E2	Introns	172751	1580157646	MSPC	0.501102244471	1460655	0.51166937052	3088269832	-0.0105671260493	-0.01125, -0.00989	-25.5432608909	0.000413695263669	0	None
eGFP_GTF2E2	Promoters	67635	423844937	MSPC_IDR	0.834571787251	216667	0.137194565475	3088269832	0.697377221775	0.69616, 0.69859	943.321879905	0.000739278115595	0	None
eGFP_GTF2E2	Promoters	67635	423844937	MSPC	0.78893456091	1460655	0.136935116782	3088269832	0.651999444127	0.65153, 0.65247	2289.43579418	0.000284786079516	0	None
eGFP_GTF2E2	RefSeq_coding	17271	1129947427	MSPC_IDR	0.404415972825	216667	0.36588094278	3088269832	0.0385350300445	0.03683, 0.04024	37.2376167492	0.00103484146969	0	None
eGFP_GTF2E2	RefSeq_coding	17271	1129947427	MSPC	0.508992534861	1460655	0.365815928234	3088269832	0.143176606627	0.14252, 0.14383	359.159480205	0.000398643540038	0	None
eGFP_GTF2E2	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.116251592298	216667	0.0826648864003	3088269832	0.0335867058976	0.03261, 0.03456	56.7700642785	0.000591627054232	0	None
eGFP_GTF2E2	RefSeq_noncoding	8236	255298752	MSPC	0.152897054474	1460655	0.082634010545	3088269832	0.0702630439291	0.06989, 0.07064	308.296098098	0.000227907665269	0	None
ETV6	CpG_islands	31144	24200434	MSPC_IDR	0.181677154727	342293	0.00781697326215	3088269832	0.173860181464	0.17361, 0.17411	1153.53311276	0.000150719714537	0	None
ETV6	CpG_islands	31144	24200434	MSPC	0.320037195638	1816341	0.00765251674018	3088269832	0.312384678898	0.31228, 0.31249	4773.26065008	6.54447141688e-05	0	None
ETV6	CpG_islands	31144	24200434	Discarded	0.445667543339	141443	0.00781618960332	3088269832	0.437851353735	0.43747, 0.43824	1867.5119048	0.000234457061617	0	None
ETV6	DNase_clusters	2107358	458295457	MSPC_IDR	0.676634705838	342293	0.148340219569	3088269832	0.528294486269	0.52729, 0.52929	869.397438917	0.000607655903526	0	None
ETV6	DNase_clusters	2107358	458295457	MSPC	0.794370223229	1816341	0.14801862736	3088269832	0.646351595869	0.64592, 0.64679	2449.66440412	0.000263853119955	0	None
ETV6	DNase_clusters	2107358	458295457	Discarded	0.800217754023	141443	0.14836891911	3088269832	0.651848834913	0.65029, 0.6534	689.597879206	0.000945259338187	0	None
ETV6	Enhancers	393964	586976760	MSPC_IDR	0.910156181528	342293	0.189986718205	3088269832	0.720169463323	0.71907, 0.72127	1073.82317368	0.000670659267723	0	None
ETV6	Enhancers	393964	586976760	MSPC	0.903956413495	1816341	0.189646423604	3088269832	0.71430998989	0.71383, 0.71479	2452.90247356	0.000291210106227	0	None
ETV6	Enhancers	226711	304136048	Discarded	0.261043239727	141443	0.0984736017394	3088269832	0.162569637988	0.16127, 0.16387	205.190853279	0.000792285013637	0	None
ETV6	Exons	313276	134968333	MSPC_IDR	0.182880798378	342293	0.043688115197	3088269832	0.139192683181	0.13862, 0.13977	398.324834962	0.000349445153713	0	None
ETV6	Exons	313276	134968333	MSPC	0.27470707609	1816341	0.043567599977	3088269832	0.231139476113	0.23089, 0.23139	1523.31805799	0.000151734219194	0	None
ETV6	Exons	313276	134968333	Discarded	0.332527360652	141443	0.0436903140181	3088269832	0.288837046633	0.28794, 0.28973	531.349919284	0.000543591023826	0	None
ETV6	Introns	172751	1580157646	MSPC_IDR	0.578125821662	342293	0.511657005405	3088269832	0.0664688162573	0.06506, 0.06787	77.7932157719	0.000854429471745	0	None
ETV6	Introns	172751	1580157646	MSPC	0.535790616525	1816341	0.511650174583	3088269832	0.0241404419421	0.02353, 0.02475	65.0675544449	0.000371005828451	0	None
ETV6	Introns	172751	1580157646	Discarded	0.528173694183	141443	0.511663616429	3088269832	0.0165100777542	0.01432, 0.0187	12.4216601687	0.00132913616457	0	None
ETV6	Promoters	67635	423844937	MSPC_IDR	0.494367415146	342293	0.137203905463	3088269832	0.357163509683	0.3562, 0.35813	607.229208786	0.000588185654635	0	None
ETV6	Promoters	67635	423844937	MSPC	0.548963796466	1816341	0.137001199717	3088269832	0.411962596749	0.41154, 0.41238	1613.01663553	0.000255398851862	0	None
ETV6	Promoters	67635	423844937	Discarded	0.653198438958	141443	0.137219860303	3088269832	0.515978578655	0.51447, 0.51748	563.928428684	0.000914971745366	0	None
ETV6	RefSeq_coding	17271	1129947427	MSPC_IDR	0.468389746826	342293	0.365872283626	3088269832	0.1025174632	0.10116, 0.10387	124.513788965	0.000823342250302	0	None
ETV6	RefSeq_coding	17271	1129947427	MSPC	0.490082264243	1816341	0.365810556893	3088269832	0.124271707351	0.12368, 0.12486	347.60606923	0.00035750730022	0	None
ETV6	RefSeq_coding	17271	1129947427	Discarded	0.503492548288	141443	0.365877343504	3088269832	0.137615204784	0.13551, 0.13972	107.446621371	0.00128077740396	0	None
ETV6	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.121538794136	342293	0.0826629339124	3088269832	0.0388758602236	0.0381, 0.03965	82.5896087152	0.000470711277464	0	None
ETV6	RefSeq_noncoding	8236	255298752	MSPC	0.120436569765	1816341	0.0826450159792	3088269832	0.0377915537858	0.03746, 0.03813	184.89945556	0.000204389751562	0	None
ETV6	RefSeq_noncoding	8236	255298752	Discarded	0.122338169169	141443	0.0826654257614	3088269832	0.039672743408	0.03847, 0.04088	54.1806704803	0.000732230573308	0	None
FIP1L1	CpG_islands	31144	24200434	MSPC_IDR	0.74141499325	258502	0.00777483417063	3088269832	0.733640159079	0.73335, 0.73393	4230.11404469	0.000173432713948	0	None
FIP1L1	CpG_islands	31144	24200434	MSPC	0.791442477808	4169103	0.00677696023682	3088269832	0.784665517571	0.78459, 0.78474	18157.9557218	4.32133181507e-05	0	None
FIP1L1	CpG_islands	31144	24200434	Discarded	0.624313686475	160822	0.00780413836745	3088269832	0.616509548108	0.61615, 0.61687	2803.86397955	0.000219878550673	0	None
FIP1L1	DNase_clusters	2107358	458295457	MSPC_IDR	0.739353121627	258502	0.148349304194	3088269832	0.591003817433	0.58985, 0.59215	845.223585485	0.000699227787277	0	None
FIP1L1	DNase_clusters	2107358	458295457	MSPC	0.699569979545	4169103	0.14765369784	3088269832	0.551916281705	0.55163, 0.5522	3167.87423987	0.000174222914142	0	None
FIP1L1	DNase_clusters	2107358	458295457	Discarded	0.667236651474	160822	0.148371753932	3088269832	0.518864897542	0.51741, 0.52032	585.307064987	0.000886483230052	0	None
FIP1L1	Enhancers	393964	586976760	MSPC_IDR	0.967095159437	258502	0.190001493029	3088269832	0.777093666408	0.77582, 0.77836	1006.95597131	0.000771725565514	0	None
FIP1L1	Enhancers	393964	586976760	MSPC	0.944248692285	4169103	0.189047031994	3088269832	0.755201660291	0.75489, 0.75552	3927.47521935	0.000192286804655	0	None
FIP1L1	Enhancers	226711	304136048	Discarded	0.198889462328	160822	0.0984758184098	3088269832	0.100413643918	0.09919, 0.10164	135.142434594	0.000743020829984	0	None
FIP1L1	Exons	313276	134968333	MSPC_IDR	0.566291300294	258502	0.0436597961069	3088269832	0.522631504187	0.52197, 0.52329	1299.73737114	0.000402105468223	0	None
FIP1L1	Exons	313276	134968333	MSPC	0.510785530896	4169103	0.0430721389201	3088269832	0.467713391976	0.46755, 0.46788	4668.24059796	0.000100190506929	0	None
FIP1L1	Exons	313276	134968333	Discarded	0.436622871107	160822	0.0436830803598	3088269832	0.392939790747	0.3921, 0.39378	770.786651535	0.000509790601543	0	None
FIP1L1	Introns	172751	1580157646	MSPC_IDR	0.572987547533	258502	0.511659239123	3088269832	0.0613283084101	0.05971, 0.06295	62.3769030425	0.000983189376496	0	None
FIP1L1	Introns	172751	1580157646	MSPC	0.531869197794	4169103	0.511637059605	3088269832	0.0202321381889	0.01983, 0.02064	82.5882018364	0.000244976131446	0	None
FIP1L1	Introns	172751	1580157646	Discarded	0.558079379193	160822	0.511661955389	3088269832	0.0464174238041	0.04437, 0.04847	37.2384855525	0.00124649064309	0	None
FIP1L1	Promoters	67635	423844937	MSPC_IDR	0.947702734591	258502	0.137175647324	3088269832	0.810527087267	0.80941, 0.81164	1197.54584363	0.000676823431504	0	None
FIP1L1	Promoters	67635	423844937	MSPC	0.889911597312	4169103	0.136226031525	3088269832	0.753685565787	0.75341, 0.75396	4469.18381779	0.000168640538522	0	None
FIP1L1	Promoters	67635	423844937	Discarded	0.775741032066	160822	0.13721024056	3088269832	0.638530791506	0.63712, 0.63994	744.139938192	0.000858078915987	0	None
FIP1L1	RefSeq_coding	17271	1129947427	MSPC_IDR	0.706328359826	258502	0.365855147094	3088269832	0.340473212731	0.33891, 0.34203	359.369809527	0.000947417405985	0	None
FIP1L1	RefSeq_coding	17271	1129947427	MSPC	0.658895772329	4169103	0.365487550963	3088269832	0.293408221366	0.29302, 0.2938	1242.92328583	0.000236063017493	0	None
FIP1L1	RefSeq_coding	17271	1129947427	Discarded	0.681419946152	160822	0.365867213789	3088269832	0.315552732363	0.31358, 0.31753	262.711291986	0.00120113882421	0	None
FIP1L1	RefSeq_noncoding	8236	255298752	MSPC_IDR	0.159243799879	258502	0.0826608324273	3088269832	0.0765829674513	0.07569, 0.07747	141.389327813	0.000541646025452	0	None
FIP1L1	RefSeq_noncoding	8236	255298752	MSPC	0.130992174817	4169103	0.0826019168853	3088269832	0.0483902579322	0.04817, 0.04861	358.554998669	0.000134959094453	0	None
FIP1L1	RefSeq_noncoding	8236	255298752	Discarded	0.120822270446	160822	0.0826652557458	3088269832	0.0381570147006	0.03703, 0.03929	55.5657247396	0.000686700567289	0	None
FUS	CpG_islands	31144	24200434	MSPC_IDR	0.758612920789	53262	0.00782329459745	3088269832	0.750789626192	0.75016, 0.75142	1965.08659573	0.000382064397479	0	None
FUS	CpG_islands	31144	24200434	MSPC	0.886599948554	1317882	0.00746108115076	3088269832	0.879138867403	0.87901, 0.87927	11443.4660933	7.68245267858e-05	0	None
FUS	DNase_clusters	2107358	458295457	MSPC_IDR	0.752942943507	53262	0.148388347372	3088269832	0.604554596135	0.60202, 0.60709	392.474367823	0.0015403670805	0	None
FUS	DNase_clusters	2107358	458295457	MSPC	0.674585680216	1317882	0.148174134083	3088269832	0.526411546133	0.5259, 0.52692	1699.5652937	0.000309733052377	0	None
FUS	Enhancers	393964	586976760	MSPC_IDR	0.972157032086	53262	0.190053050648	3088269832	0.782103981438	0.77931, 0.7849	460.040491981	0.0017000763956	0	None
FUS	Enhancers	393964	586976760	MSPC	0.953613484657	1317882	0.18974056567	3088269832	0.763872918987	0.76331, 0.76444	2234.54627192	0.000341846990857	0	None
FUS	Exons	313276	134968333	MSPC_IDR	0.475132831421	53262	0.0436961019362	3088269832	0.431436729485	0.42998, 0.43289	487.047800218	0.000885820096698	0	None
FUS	Exons	313276	134968333	MSPC	0.535847264135	1317882	0.0434934366385	3088269832	0.492353827496	0.49206, 0.49265	2764.19365446	0.000178118427666	0	None
FUS	Introns	172751	1580157646	MSPC_IDR	0.607382235323	53262	0.511662721734	3088269832	0.0957195135884	0.09216, 0.09928	44.1934346778	0.00216592157379	0	None
FUS	Introns	172751	1580157646	MSPC	0.505653385012	1317882	0.511666938811	3088269832	-0.00601355379835	-0.00673, -0.0053	-13.8078210413	0.000435517941632	0	None
FUS	Promoters	67635	423844937	MSPC_IDR	0.890862324691	53262	0.137230494537	3088269832	0.753631830154	0.75118, 0.75608	505.450112525	0.00149101130157	0	None
FUS	Promoters	67635	423844937	MSPC	0.914818690278	1317882	0.136911529555	3088269832	0.777907160723	0.77741, 0.7784	2594.6782425	0.000299808719239	0	None
FUS	RefSeq_coding	17271	1129947427	MSPC_IDR	0.608996864615	53262	0.36587945332	3088269832	0.243117411295	0.23968, 0.24655	116.484771894	0.00208711754628	0	None
FUS	RefSeq_coding	17271	1129947427	MSPC	0.658437812765	1317882	0.365758748971	3088269832	0.292679063794	0.29199, 0.29337	697.399166793	0.000419672230381	0	None
